SIRET;L1_NOMEN;L2_COMP;L3_CADR;L4_VOIE;L5_DISP;L6_POST;DEPET;L7_ETRG;RPET;ARRONET;CTONET;COMET;LIBCOM;DU;EPCI;TU;UU;CODEVOIE;TCD;ZEMET;NUMVOIE;INDREP;TYPVOIE;LIBVOIE;CODPOS;CEDEX;ZR1;SIEGE;ENSEIGNE;NOM_COM;NATETAB;LIBNATETAB;APET700;LIBAPET;DAPET;TEFET;EFETCENT;DCRET;DEFET;ORIGINE;AMINTRET;ACTIVNAT;LIEUACT;ACTISURF;SAISONAT;MODET;AUXILT;PRODET;PRODPART;ZR2;NOMEN_LONG;SIGLE;CIVILITE;NJ;LIBNJ;APEN700;LIBAPEN;DAPEN;APRM;TEFEN;EFENCENT;DEFEN;CATEGORIE;DCREN;AMINTREN;MONOACT;MODEN;PRODEN;ESAANN;TCA;ESAAPEN;ESASEC1N;ESASEC2N;ESASEC3N;ESASEC4N;REGIMP;MONOREG;ZR3;RPEN;DEPCOMEN;VMAJ;VMAJ1;IND_PUBLIPO;VMAJ2;VMAJ3;MAJ_DATE
21380087300068;COMMUNE DE CHASSE SUR RHONE;ECOLE MATERNELLE PUBLIQUE LE CHATEAU;"";52 RUE WAGNER;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;52;"";RUE;WAGNER;38670;"";;0;ECOLE MATERNELLE PUBLIQUE LE CHATEAU;;"";"";8510Z;Enseignement pré-primaire;2008;03;6;19831221;2015;1;201209;NR;99;"";P;S;0;N;"";;COMMUNE DE CHASSE SUR RHONE;"";"";7210;Commune et commune nouvelle;8411Z;Administration publique générale;2008;"";22;100;2015;PME;19820101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
21380087300068;COMMUNE DE CHASSE SUR RHONE;ECOLE MATERNELLE PUBLIQUE LE CHATEAU;"";52 RUE WAGNER;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;52;"";RUE;WAGNER;38670;"";;0;ECOLE MATERNELLE PUBLIQUE LE CHATEAU;;"";"";8510Z;Enseignement pré-primaire;2008;02;3;19831221;2016;1;201209;NR;99;"";P;S;0;N;"";;COMMUNE DE CHASSE SUR RHONE;"";"";7210;Commune et commune nouvelle;8411Z;Administration publique générale;2008;"";22;100;2016;PME;19820101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38087;F;0;1;1;0;27/02/2018
21380087300076;COMMUNE DE CHASSE SUR RHONE;CENTRE SOCIAL LES BARBIERES;"";PL DE LA MAIRIE;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";PL;DE LA MAIRIE;38670;"";;0;CENTRE SOCIAL LES BARBIERES;;"";"";8899B;Action sociale sans hébergement n.c.a.;2008;01;1;19820101;2015;1;201209;NR;99;"";P;S;0;N;"";;COMMUNE DE CHASSE SUR RHONE;"";"";7210;Commune et commune nouvelle;8411Z;Administration publique générale;2008;"";22;100;2015;PME;19820101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
21380087300076;COMMUNE DE CHASSE SUR RHONE;CENTRE SOCIAL LES BARBIERES;"";PL DE LA MAIRIE;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";PL;DE LA MAIRIE;38670;"";;0;CENTRE SOCIAL LES BARBIERES;;"";"";8899B;Action sociale sans hébergement n.c.a.;2008;01;1;19820101;2015;1;201209;NR;99;"";P;S;0;N;"";;COMMUNE DE CHASSE SUR RHONE;"";"";7210;Commune et commune nouvelle;8411Z;Administration publique générale;2008;"";22;100;2016;PME;19820101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
21380087300092;COMMUNE DE CHASSE SUR RHONE;SCE EAU;MAIRIE;"";"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";"";38670;"";;0;SCE EAU;;"";"";3600Z;Captage, traitement et distribution d'eau;2008;NN;NN;19970101;"";1;201209;NR;99;"";P;S;0;N;"";;COMMUNE DE CHASSE SUR RHONE;"";"";7210;Commune et commune nouvelle;8411Z;Administration publique générale;2008;"";22;100;2015;PME;19820101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38087;I;"";0;"";"";27/02/2018
21380087300092;COMMUNE DE CHASSE SUR RHONE;SCE EAU;MAIRIE;"";"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";"";38670;"";;0;SCE EAU;;"";"";3600Z;Captage, traitement et distribution d'eau;2008;NN;NN;19970101;"";1;201209;NR;99;"";P;S;0;N;"";;COMMUNE DE CHASSE SUR RHONE;"";"";7210;Commune et commune nouvelle;8411Z;Administration publique générale;2008;"";22;100;2016;PME;19820101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38087;F;0;0;0;0;27/02/2018
21380087300100;COMMUNE DE CHASSE SUR RHONE;CONSULTATION DE NOURRISSONS;CTRE SOCIAL;LES BARBIERES;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";LES BARBIERES;38670;"";;0;CONSULTATION DE NOURRISSONS;;"";"";8621Z;Activité des médecins généralistes;2008;03;6;19040404;2015;1;201209;NR;99;"";P;S;0;N;"";;COMMUNE DE CHASSE SUR RHONE;"";"";7210;Commune et commune nouvelle;8411Z;Administration publique générale;2008;"";22;100;2015;PME;19820101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
21380087300100;COMMUNE DE CHASSE SUR RHONE;CONSULTATION DE NOURRISSONS;CTRE SOCIAL;LES BARBIERES;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";LES BARBIERES;38670;"";;0;CONSULTATION DE NOURRISSONS;;"";"";8621Z;Activité des médecins généralistes;2008;03;6;19040404;2015;1;201209;NR;99;"";P;S;0;N;"";;COMMUNE DE CHASSE SUR RHONE;"";"";7210;Commune et commune nouvelle;8411Z;Administration publique générale;2008;"";22;100;2016;PME;19820101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
21380087300118;COMMUNE DE CHASSE SUR RHONE;RESTAURANT SCOLAIRE;MAIRIE;"";"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";"";38670;"";;0;RESTAURANT SCOLAIRE;;"";"";8413Z;Administration publique (tutelle) des activités économiques;2008;03;6;20020101;2008;1;201209;NR;99;"";P;S;0;N;"";;COMMUNE DE CHASSE SUR RHONE;"";"";7210;Commune et commune nouvelle;8411Z;Administration publique générale;2008;"";22;100;2015;PME;19820101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
21380087300118;COMMUNE DE CHASSE SUR RHONE;RESTAURANT SCOLAIRE;MAIRIE;"";"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";"";38670;"";;0;RESTAURANT SCOLAIRE;;"";"";8413Z;Administration publique (tutelle) des activités économiques;2008;03;6;20020101;2008;1;201209;NR;99;"";P;S;0;N;"";;COMMUNE DE CHASSE SUR RHONE;"";"";7210;Commune et commune nouvelle;8411Z;Administration publique générale;2008;"";22;100;2016;PME;19820101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
26380032800258;CENTRE HOSPITALIER GENERAL LUCIEN HUSS;EHPAD LES TERRASSES DU RHONE;"";ROUTE DE LA MOILLE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";RTE;DE LA MOILLE;38670;"";;0;EHPAD LES TERRASSES DU RHONE;;"";"";8710A;Hébergement médicalisé pour personnes âgées;2015;NN;NN;20150109;"";1;201712;"";"";"";P;S;0;N;"";;CENTRE HOSPITALIER GENERAL LUCIEN HUSSEL;"";"";7364;Établissement d'hospitalisation ;8610Z;Activités hospitalières;2008;"";42;1900;2016;ETI;19820101;201209;2;S;N;"";"";"";"";"";"";"";;;;84;38087;C;"";0;"";"";27/02/2018
30390807300073;SOC ETUDE VENTE APPAREIL LEVAGE;"";"";45 CHEMIN DE LA SAULAIE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;45;"";CHE;DE LA SAULAIE;38670;"";;0;"";;"";"";2822Z;Fabrication de matériel de levage et de manutention;2012;03;6;20120915;2015;1;201209;09;04;"";P;S;0;O;"";;SOC ETUDE VENTE APPAREIL LEVAGE;SEVAL;"";5710;SAS, société par actions simplifiée;3312Z;Réparation de machines et équipements mécaniques;2008;"";12;20;2015;PME;19750101;201209;2;S;O;2014;4;3312Z;3312Z;4669B;"";"";;;;32;38087;I;"";1;"";"";27/02/2018
30390807300073;SOC ETUDE VENTE APPAREIL LEVAGE;"";"";45 CHEMIN DE LA SAULAIE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;45;"";CHE;DE LA SAULAIE;38670;"";;0;"";;"";"";2822Z;Fabrication de matériel de levage et de manutention;2012;03;6;20120915;2016;1;201209;09;04;"";P;S;0;O;"";;SOC ETUDE VENTE APPAREIL LEVAGE;SEVAL;"";5710;SAS, société par actions simplifiée;3312Z;Réparation de machines et équipements mécaniques;2008;"";12;20;2016;PME;19750101;201209;2;S;O;2014;4;3312Z;3312Z;4669B;"";"";;;;32;38087;F;0;1;0;0;27/02/2018
30540504501619;AFTRAL;"";"";ZAC DES PLATIERES;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";ZAC DES PLATIERES;38670;"";;0;"";;"";"";8559A;Formation continue d'adultes;2013;02;3;20131201;2015;1;201312;"";"";"";P;S;0;O;"";;AFTRAL;AFTRAL;"";9220;Association déclarée ;8559A;Formation continue d'adultes;2008;"";42;1900;2015;ETI;19000101;201209;2;S;O;"";"";"";"";"";"";"";;;;11;38087;I;"";1;"";"";27/02/2018
30540504501619;AFTRAL;"";"";ZAC DES PLATIERES;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";ZAC DES PLATIERES;38670;"";;0;"";;"";"";8559A;Formation continue d'adultes;2013;02;3;20131201;2016;1;201312;"";"";"";P;S;0;O;"";;AFTRAL;AFTRAL;"";9220;Association déclarée ;8559A;Formation continue d'adultes;2008;"";51;2000;2016;ETI;19000101;201209;2;S;O;"";"";"";"";"";"";"";;;;11;38087;F;0;1;0;1;27/02/2018
30581281000037;SOC EUR DE DISTRIBUTION DES ACIERS;"";"";ZI DE CHARNEVEAUX;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";ZI DE CHARNEVEAUX;38670;"";;0;"";;"";"";4672Z;Commerce de gros de minerais et métaux;2008;11;10;19820201;2015;1;201209;NR;05;2 ;P;S;0;O;"";;SOCIETE EUROPEENNE DE DISTRIBUTION DES ACIERS;EURODA;"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;4612B;Autres interm. comm. combustibles métaux minéraux prod. chimiques;2015;"";11;10;2015;PME;19760101;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
30581281000037;SOC EUR DE DISTRIBUTION DES ACIERS;"";"";ZI DE CHARNEVEAUX;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";"";ZI DE CHARNEVEAUX;38670;"";;0;"";;"";"";4672Z;Commerce de gros de minerais et métaux;2008;03;6;19820201;2016;1;201209;NR;05;2 ;P;S;0;O;"";;SOCIETE EUROPEENNE DE DISTRIBUTION DES ACIERS;EURODA;"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;4612B;Autres interm. comm. combustibles métaux minéraux prod. chimiques;2015;"";11;10;2016;PME;19760101;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;F;0;1;1;0;27/02/2018
30600200700020;PB CONSTRUCTIONS;"";"";646 ROUTE DE VIENNE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;646;"";RTE;DE VIENNE;38670;"";;1;"";;"";"";4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2008;21;50;19810101;2015;1;201209;NR;99;"";P;S;0;O;"";;PB CONSTRUCTIONS;"";"";5710;SAS, société par actions simplifiée;4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2008;"";21;50;2015;PME;19810101;201209;1;S;O;2014;5;4399C;4399C;"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
30600200700020;PB CONSTRUCTIONS;"";"";646 ROUTE DE VIENNE;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;646;"";RTE;DE VIENNE;38670;"";;1;"";;"";"";4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2008;21;50;19810101;2016;1;201209;NR;99;"";P;S;0;O;"";;PB CONSTRUCTIONS;"";"";5710;SAS, société par actions simplifiée;4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2008;"";21;50;2016;PME;19810101;201209;1;S;O;2014;5;4399C;4399C;"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
30739040100031;CAFRILOR ITIB;"";"";528 ROUTE DE VIENNE;BP 70051 CHASSE SUR RHONE;38782 PONT EVEQUE CEDEX;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;528;"";RTE;DE VIENNE;38670;"";;1;"";;"";"";4322B;Travaux d'installation équipements thermiques et climatisation;2008;11;10;20030103;2015;9;201209;NR;91;"";P;S;0;O;"";;CAFRILOR - ITIB;"";"";5499;Société à responsabilité limitée (sans autre indication);4322B;Travaux d'installation équipements thermiques et climatisation;2008;4322BA;11;10;2015;PME;19760101;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
30739040100031;CAFRILOR ITIB;"";"";528 ROUTE DE VIENNE;BP 70051 CHASSE SUR RHONE;38782 PONT EVEQUE CEDEX;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;528;"";RTE;DE VIENNE;38670;"";;1;"";;"";"";4322B;Travaux d'installation équipements thermiques et climatisation;2008;11;10;20030103;2016;9;201209;NR;91;"";P;S;0;O;"";;CAFRILOR - ITIB;"";"";5499;Société à responsabilité limitée (sans autre indication);4322B;Travaux d'installation équipements thermiques et climatisation;2008;4322BA;11;10;2016;PME;19760101;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
30859925700042;BCA CONSEILS;BRUNOT COMPTABILITE AUDIT CONSEILS;"";661 ROUTE DE GIVORS;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;661;"";RTE;DE GIVORS;38670;"";;1;"";;"";"";6920Z;Activités comptables;2008;11;10;19890623;2015;9;201209;NR;99;"";P;S;0;O;"";;BCA CONSEILS;"";"";5710;SAS, société par actions simplifiée;6920Z;Activités comptables;2008;"";11;10;2015;PME;19760101;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
30859925700042;BCA CONSEILS;BRUNOT COMPTABILITE AUDIT CONSEILS;"";661 ROUTE DE GIVORS;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;661;"";RTE;DE GIVORS;38670;"";;1;"";;"";"";6920Z;Activités comptables;2008;11;10;19890623;2016;9;201209;NR;99;"";P;S;0;O;"";;BCA CONSEILS;"";"";5710;SAS, société par actions simplifiée;6920Z;Activités comptables;2008;"";11;10;2016;PME;19760101;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
31077562200023;TRUCKS SOLUTIONS VIENNE;CHASSE TRUCKS;ZAC DES PLATIERES;327 CHEMIN DES PLATIERES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;327;"";CHE;DES PLATIERES;38670;"";;0;"";;"";"";4519Z;Commerce d'autres véhicules automobiles;2013;02;3;20130101;2015;1;201302;12;05;"";P;S;0;O; ;;TRUCKS SOLUTIONS VIENNE CHASSE SUR RHONE;"";"";5710;SAS, société par actions simplifiée;4519Z;Commerce d'autres véhicules automobiles;2016;"";12;20;2015;ETI;19770101;201209;1;S;O;2014;4;4520B;4519Z;4531Z;7711B;"";;;;84;38087;I;"";1;"";"";27/02/2018
31077562200023;TRUCKS SOLUTIONS VIENNE;CHASSE TRUCKS;ZAC DES PLATIERES;327 CHEMIN DES PLATIERES;"";38670 CHASSE SUR RHONE;FRANCE;84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;327;"";CHE;DES PLATIERES;38670;"";;0;"";;"";"";4519Z;Commerce d'autres véhicules automobiles;2013;03;6;20130101;2016;1;201302;12;05;"";P;S;0;O;"";;TRUCKS SOLUTIONS VIENNE CHASSE SUR RHONE;"";"";5710;SAS, société par actions simplifiée;4519Z;Commerce d'autres véhicules automobiles;2016;"";12;20;2016;ETI;19770101;201209;1;S;O;2014;4;4520B;4519Z;4531Z;7711B;"";;;;84;38087;F;0;1;1;0;27/02/2018
31219352700040;SOC LYONN EQUIP PREST INDUSTRI;SLEPI-PSC;ZI DE LA SAULAIE;QUA Q DU PONT;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";QUA;Q DU PONT;38670;"";;1;"";;"";"";3320A;Installation structures métalliques, chaudronnées et tuyauterie;2008;03;6;20031201;2015;3;201209;NR;99;"";P;S;0;O;"";;SOC LYONN EQUIP PREST INDUSTRI;SLEPI;"";5710;SAS, société par actions simplifiée;3320A;Installation structures métalliques, chaudronnées et tuyauterie;2008;"";03;6;2015;PME;19780101;201209;1;S;O;2014;2;3320A;3320A;"";"";"";;;;84;38087;I;"";1;"";"";27/02/2018
31219352700040;SOC LYONN EQUIP PREST INDUSTRI;SLEPI-PSC;ZI DE LA SAULAIE;QUA Q DU PONT;"";38670 CHASSE SUR RHONE;"";84;38;3;27;087;CHASSE SUR RHONE;00;243800455;7;58;;21;8214;"";"";QUA;Q DU PONT;38670;"";;1;"";;"";"";3320A;Installation structures métalliques, chaudronnées et tuyauterie;2008;03;6;20031201;2016;3;201209;NR;99;"";P;S;0;O;"";;SOC LYONN EQUIP PREST INDUSTRI;SLEPI;"";5710;SAS, société par actions simplifiée;3320A;Installation structures métalliques, chaudronnées et tuyauterie;2008;"";03;6;2016;PME;19780101;201209;1;S;O;2014;2;3320A;3320A;"";"";"";;;;84;38087;F;0;1;0;0;27/02/2018
